title,address,type,educational,workExperience,workTag,salary,salaryMouth,companyTags,hrWork,hrName,practice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
后端开发,嘉兴,后端,本科,3-5年,"[""\u540e\u7aef\u5de5\u7a0b\u5e08"", ""Java"", ""Python"", ""\u4e94\u9669\u4e00\u91d1"", ""\u514d\u8d39\u73ed\u8f66"", ""\u5305\u9910\u98df""]","[8000, 12000]",13薪,"[""\u5e74\u7ec8\u5956\uff0c\u9910\u8865\uff0c\u5168\u52e4\u5956\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5458\u5de5\u65c5\u6e38""]",招聘专员,顾女士招聘专员,0,麒盛科技,"https://img.bosszhipin.com/beijin/mcs/bar/20200303/9a0a5413245311943f9ab4f79a75ac1abe1bd4a3bd2a63f070bdbdada9aad826.png?x-oss-process=image/resize,w_100,limit_0",机械设备/机电/重工,已上市,"[1000, 9999]",https://www.zhipin.com/job_detail/b05669a64bf65f981XB52dS8GFZR.html?lid=1E1K6zgFeTK.search.98&securityId=ATvGx0RlXv7ut-Q1D-zkrmklCmy0OySQSAFxx0Yk4KNkdfWUFWBXA8dqZ0IAl_-I5k0KdY8wnsAULMLxSsayzTO2E1rWDJzzmnG1SJ0IgbVlGlx9tg~~&sessionId=,https://www.zhipin.com/gongsi/fa35f4f89f12391b1XV43NW1Fw~~.html,
中级后端,深圳,后端,本科,3-5年,"[""\u540e\u7aef\u5de5\u7a0b\u5e08"", ""\u5168\u6808\u5de5\u7a0b\u5e08"", ""Java"", ""\u8ba1\u7b97\u673a/\u8f6f\u4ef6\u5de5\u7a0b\u76f8\u5173\u7ecf\u9a8c"", """", """"]","[13000, 18000]",0薪,"[""\u751f\u65e5\u798f\u5229\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5e74\u7ec8\u5956\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u4e94\u9669\u4e00\u91d1""]",人事经理,胡女士人事经理,0,企小微科技,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[20, 99]",https://www.zhipin.com/job_detail/91f2674f729e46821XB53dq8E1dV.html?lid=1E1K6zgFeTK.search.99&securityId=d3oeinNiGn2QB-k1poiSB1gaOIJW0LGQZyUcimBz-IjGBd_Heu-ABB4CwrKFzOZyIz8-C4fGMC8KKoHVxOQqtSWWi3ogBVZkaU2MXRl_mkxGw5oWFVE~&sessionId=,https://www.zhipin.com/gongsi/9a0f37b64f9666d71XV83tu-GFY~.html,南山区
后端开发,深圳,后端,大专,5-10年,"[""\u540e\u7aef\u5de5\u7a0b\u5e08""]","[15000, 20000]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u7ee9\u6548\u5956\u91d1""]",招聘者,蔡女士招聘者,0,多米畅行,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/60fc09d9916b22331Xd93960F1pV.html?lid=1E1K6zgFeTK.search.100&securityId=Xf7NTiqX4N-2l-Z1nnBD8uuKlPuWLMYdvh4EqgyIOiRYDoP-A7Plruf9xQUDEYZu92toag-P1GDWaB_TWLv2P9DvwLn7HH3EyktQ3R1Q6RmBTQclPlCT&sessionId=,https://www.zhipin.com/gongsi/a46aa1aa276edf5b1XV73dy-E1E~.html,南山区
python 开发测试工程师,上海,python,本科,经验不限,"[""python"", ""java"", ""\u8f6f\u4ef6\u6d4b\u8bd5\u5de5\u7a0b\u5e08"", ""\u8f6f\u4ef6\u5f00\u53d1\u5de5\u7a0b\u5e08""]","[15000, 30000]",0薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u5e74\u7ec8\u5956\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669""]",软件测试,陈女士软件测试,0,华为终端有限公司,"https://img.bosszhipin.com/beijin/upload/com/logo/20210316/73ea6807f43915a26ed9cc2674429bae3e8741717a4ad566bdbc95a3b8d77bcb.png?x-oss-process=image/resize,w_100,limit_0",通信/网络设备,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/2ffaf50eef6e0db51nJ62Ni_FFVW.html?lid=1E4qnt7bBxF.search.31&securityId=kFMOaF1n2f-xW-91OAsZXPqoUEE7GkLVyAEO5qw2-Rbtn4tH6fgSEpTMrdp-grCJn9stbXmO_OtJQdfjtQSBIllwOtEvpKtfHQdH2UjlfCM3C2EtI4Q~&sessionId=,https://www.zhipin.com/gongsi/1fcb005b2df3d7d303J73dW4Ew~~.html,浦东新区
Python 高级开发工程师,重庆,python,大专,3-5年,"[""\u5206\u5e03\u5f0f\u6280\u672f"", ""Django"", ""Flask"", ""Tornado"", ""NoSQL"", ""MySQL"", """", """"]","[10000, 15000]",0薪,无,招聘者,徐先生招聘者,0,题科生涯,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",新闻/出版,未融资,"[100, 499]",https://www.zhipin.com/job_detail/f7edbb5804060bbb1XV62di6FlZR.html?lid=1E4qnt7bBxF.search.32&securityId=DQU91vAGt7QVz-j1OClr_3leD2LJrvHBJMvZ6o1ytj-wXzojYjzj4SFTy1hrV4vJ6e8QrWwUqWRTLj-i9PTkXkMqhe3zjW4DQ4F3KtWIbouQLOPJhdo~&sessionId=,https://www.zhipin.com/gongsi/9b161c2189a35ac31XR52dy9GVo~.html,江北区
Python 开发工程师,西安,python,本科,经验不限,"[""\u8f6f\u4ef6\u5de5\u7a0b\u5e08""]","[15000, 20000]",16薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5e74\u7ec8\u5956\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u52a0\u73ed\u8865\u52a9""]",软件开发,卢先生软件开发,0,西安华为,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180315/bd89a07c42e66e6ad270e3a5317c2b5ffaa3a410030cb71b0566e9dd7d5ab56c.jpg?x-oss-process=image/resize,w_100,limit_0",通信/网络设备,未融资,"[0, 10000]",https://www.zhipin.com/job_detail/9fde6aa1291844511nZ43926ElNV.html?lid=1E4qnt7bBxF.search.33&securityId=Z0sY1jNLzILAW-i1Iicq9F4P06mSoKwy_2nHnroHpowzrVslOyi1dplGgMf-2TqK2NOrod6bU7aH20QaIZnenHFBJdsyGv7XpjctU2EEnUpVWOpPgQ~~&sessionId=,https://www.zhipin.com/gongsi/d6210a32fe10b00e1XV_2N-6.html,雁塔区
python 算法工程师,北京,python,本科,5-10年,"[""Linux"", ""Python"", ""\u4eba\u5de5\u667a\u80fd"", ""\u56fe\u5f62\u56fe\u50cf\u5904\u7406"", ""\u5206\u5e03\u5f0f\u6280\u672f"", """", """", """"]","[12000, 24000]",13薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u80a1\u7968\u671f\u6743\uff0c\u8282\u65e5\u798f\u5229""]",总经理,朱先生总经理,0,众星智能,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200918/41bd178e3751544ac83e382b06c23093b1ca4178f58b9f1c075ae7d0ec10a01b_s.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,A轮,"[20, 99]",https://www.zhipin.com/job_detail/2490c07509ac7a581nR93tq_FlVV.html?lid=1E4qnt7bBxF.search.34&securityId=sN6QBSdPZriCz-w1pi1eVdJboegZsu5ECgk4D_z3QmZ3stgq0zywbZwYJh3I1V1eVz7hmOsxeJcvRmg62teyuHzJjMcan23Bo82SyiVzqFbKPvQhmJh4&sessionId=,https://www.zhipin.com/gongsi/1b8826ac0e59ce031nV53d-5EFE~.html,大兴区
python 开发工程师,福州,python,本科,经验不限,"[""Java"", ""Python"", ""\u540e\u7aef\u5f00\u53d1""]","[4000, 9000]",0薪,无,研发部经理,王先生研发部经理,0,睿云在线,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180222/156f3f7e4a8da1c3ac81974925df1441552b2ff001ab9d8927fbf1835fd070d4.jpg?x-oss-process=image/resize,w_100,limit_0",移动互联网,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/83e9efb3dcaf55111X1y09-6EFI~.html?lid=1E4qnt7bBxF.search.35&securityId=MxldQBojOQUuF-h1boNS4IY9i48pjdUTh5F_q4PbWOV86WcRSrGkjLFAM0P8-8dLbh3j3qsvaVNrennvhfWbx5HsqsImby0mf0GnZ4lLJM1pbcvo&sessionId=,https://www.zhipin.com/gongsi/47afb6f5948143e61nB_096_GQ~~.html,仓山区
python 爬虫工程师,厦门,python,大专,1-3年,"[""\u7f51\u7edc\u722c\u866b\u6280\u672f"", ""\u5206\u5e03\u5f0f\u6280\u672f"", ""Unix"", ""Linux"", ""Scrapy"", ""Pyspider""]","[8000, 12000]",0薪,"[""\u5e26\u85aa\u5e74\u5047\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5168\u52e4\u5956\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u534f\u52a9\u843d\u6237\uff0c\u5468\u672b\u53cc\u4f11\uff0c\u5e74\u7ec8\u5956\uff0c\u8282\u65e5\u798f\u5229""]",招聘专员,江女士招聘专员,0,纳网科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20161008/b7a537f70903d39e2db5a2be603279b72ea20ccfdb377586b59af059586fce09.jpg?x-oss-process=image/resize,w_100,limit_0",移动互联网,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/ba091d498b7df1591XZ73N-4E1dW.html?lid=1E4qnt7bBxF.search.36&securityId=xKnalTPpn5KYz-d1dBGMjp9hXWUfC1lHm5ZEwNrSiFQv0z6NejA0clhK2PV3XROtiuwmGqJfYnPFj1NOT5xyTAN-zJbsmPK1Yrzy59Wwe1-ZV2kZ&sessionId=,https://www.zhipin.com/gongsi/3581129b9813f0c31nx809y9.html,思明区
Python 高级软件工程师,上海,python,本科,5-10年,"[""Python"", ""Flask"", ""Django""]","[20000, 40000]",0薪,"[""\u901a\u8baf\u8865\u8d34\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047""]",HR,张女士HR,0,上海麓联智能科技...,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20181122/01b1e3ddb817671f8b738b1bc67acdbacfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",计算机服务,天使轮,"[20, 99]",https://www.zhipin.com/job_detail/ddd885374629c06b1XB-3d20GVNW.html?lid=1E4qnt7bBxF.search.37&securityId=4BVEw4Mgeqm4h-21V9xV12JuiYiZoUQg1N4tvePBN3iLBsJ7Ke3xLaNcgtB-lOIkQnbOEyO_2IB_T1cOBVHeGMPbm-9AHjNdqYKtW_mfQI-4F11Z&sessionId=,https://www.zhipin.com/gongsi/fb4808470b94715f1HRz3t-5Eg~~.html,浦东新区
Python web讲师,长沙,python,学历不限,经验不限,"[""Django"", ""Flask"", ""Tornado"", ""NoSQL"", ""MySQL"", ""MongoDB"", """", """"]","[15000, 30000]",0薪,"[""\u5e26\u85aa\u5e74\u5047\uff0c\u5e74\u7ec8\u5956\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u4e94\u9669\u4e00\u91d1""]",人事,朱女士人事,0,马士兵(北京)教...,"https://img.bosszhipin.com/beijin/upload/com/logo/20211011/7b5b554d84f9729c888bf20e67d0f43232404ec90b22500772c7a8cf524289f0e3bab2dc6dfbce35.jpg?x-oss-process=image/resize,w_100,limit_0",在线教育,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/f55029921e8977d01XVz3dy5FFZV.html?lid=1E4qnt7bBxF.search.38&securityId=H3WHoSECiVajT-u1M56raCMb_tgX2jtThf2qy63MKHHewpKK8r_mmWtfRLt-3EYRyThSb6s-JAfxECqGmd37EWRYlWgoeHOTy1MvFpSL-j90_V8auw~~&sessionId=,https://www.zhipin.com/gongsi/e6158110a73d4bdc03V-2d65GA~~.html,岳麓区
Python 量化开发,上海,python,本科,1-3年,"[""\u7f51\u7edc\u722c\u866b\u6280\u672f""]","[8000, 11000]",0薪,"[""\u4fdd\u5e95\u5de5\u8d44\uff0c\u5408\u4f19\u4eba\u8ba1\u5212\uff0c\u5e74\u7ec8\u5956\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u80a1\u7968\u671f\u6743\uff0c\u8282\u65e5\u798f\u5229\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u751f\u65e5\u798f\u5229\uff0c\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5b9a\u671f\u4f53\u68c0""]",产品经理,曾女士产品经理,0,高顿教育集团,"https://img.bosszhipin.com/beijin/mcs/bar/20200403/e9a0a28baa2ad2fee1d01575902e8913be1bd4a3bd2a63f070bdbdada9aad826.jpg?x-oss-process=image/resize,w_100,limit_0",在线教育,D轮及以上,"[1000, 9999]",https://www.zhipin.com/job_detail/4acc74496348f6ba1nZ50ty5EFdQ.html?lid=1E4qnt7bBxF.search.39&securityId=914bMxl5iv4x6-31yIKapfn7N4PL2KvUBqp0AYOeuma8MIlqU3j58juBdXl_1W_Np1dr7EBYTUHL6Fyp3DaQmy_CXhnZbxKbeVkcC24z7Sy8QKrdHQ~~&sessionId=,https://www.zhipin.com/gongsi/d5ee355849eef2d21nR93dq-.html,虹口区
Python Golang 开发工程师,北京,python,本科,1-3年,"[""Go"", ""\u5206\u5e03\u5f0f\u6280\u672f"", ""\u6570\u636e\u7ed3\u6784"", ""\u670d\u52a1\u5668\u914d\u7f6e"", ""Redis"", ""Tornado""]","[13000, 15000]",14薪,"[""\u5e74\u7ec8\u5956\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u9910\u8865\uff0c\u5e26\u85aa\u5e74\u5047""]",服务器研发部经理,叶先生服务器研发部经理,0,北京雷石,"https://img.bosszhipin.com/beijin/upload/com/logo/20220107/7b5b554d84f9729c4a1f74ccaa61eb6226fc1f628dc2fe87d0af0b6b2b2796f31be0b87f304ed090.png?x-oss-process=image/resize,w_100,limit_0",互联网,B轮,"[100, 499]",https://www.zhipin.com/job_detail/0179229b89ef5f5f1nZ43d2-FFpQ.html?lid=1E4qnt7bBxF.search.40&securityId=nAV5vN6A-OxiS-H1emR2myFB8y_tq0je2-9Kixpzc1f4sXLIkW6oB6wY2cRNmDWb2udWoXGWUFKVYcmOn8TScZExL5vb-edtoIBob-4evcTHbnY~&sessionId=,https://www.zhipin.com/gongsi/6e5bd144c05053dc1nB-3Nk~.html,
python 图像信号算法工程师,大连,python,硕士,1-3年,"[""Python"", ""C++""]","[10000, 11000]",0薪,无,CTO,李先生CTO,0,光古科技,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/045e5c654ffbda360X1-2d28EFU~.html?lid=1E4qnt7bBxF.search.41&securityId=4OqCv1QoNlW5v-21Qu9qIBiLmmGlOSg48NlNmUGvNdbkX9Iw810qFtFo5JofgZ2xcpBNRvgSOjxE3M2yott55RlwoYOn7DypEit0mkI4ILXR6dAA&sessionId=,https://www.zhipin.com/gongsi/ce930f8fa9d437281nNy09W6EQ~~.html,甘井子区
Python 后端开发工程师,北京,python,学历不限,1-3年,"[""\u6570\u636e\u7ed3\u6784"", ""\u67b6\u6784\u5e08"", ""Linux"", ""GIT"", ""MySQL"", ""Redis""]","[15000, 28000]",0薪,"[""\u4ea4\u901a\u8865\u52a9\uff0c\u9910\u8865\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5e74\u7ec8\u5956\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u80a1\u7968\u671f\u6743\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5458\u5de5\u65c5\u6e38""]",HR,米女士HR,0,博创千艺文化,"https://img.bosszhipin.com/beijin/upload/com/logo/20201108/334bd2121601bf789d1d2c38370f9240abed0ed8aca59d889cf610affd07d9c3.jpg?x-oss-process=image/resize,w_100,limit_0",文化/体育/娱乐,B轮,"[100, 499]",https://www.zhipin.com/job_detail/78d4c818b72e01071n162N29E1NV.html?lid=1E4qnt7bBxF.search.42&securityId=LEi05oaUvlxEV-H1Fw7r8mSF7StHxJHs0FMkuOlIg2HyYOqgpip_O0iZ16jDpq2JyeSKjxWml51kqUQwgcQ4zyN6X0J7BrLNKsjEvr8RHavMATVC9Q~~&sessionId=,https://www.zhipin.com/gongsi/f50a4e8b170c42ab031y0tq_FQ~~.html,朝阳区
高级 Python 开发工程师,上海,python,大专,5-10年,"[""Python""]","[20000, 35000]",13薪,无,技术主管,余先生技术主管,0,尧胜,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20160411/60780d52ce01bf5a6a99f0d240ee785696d6cd1c79c7ecaa4b62a932b4248f45.jpg?x-oss-process=image/resize,w_100,limit_0",移动互联网,天使轮,"[0, 20]",https://www.zhipin.com/job_detail/ce4a6b2e5fb2719f1nV92d-9EVQ~.html?lid=1E4qnt7bBxF.search.43&securityId=CydckTukH3coy-m1XNHXDuXc09FCL0hyeXHYPztY1DnTy_7TGWXpd_g3UeYNYcquYrO-RZCtKdfdTdNGf7QGIz6H-7sRpjv4ZtINpXEevzfp&sessionId=,https://www.zhipin.com/gongsi/312a6a9f8c74280b1HB629o~.html,浦东新区
python web全栈工程师,北京,python,本科,1-3年,"[""Linux"", ""Django"", ""Flask"", ""Redis""]","[10000, 15000]",0薪,无,总经理,王先生总经理,0,泰星达,"https://c-res.zhipin.com/jrs/645c48b8a235bbd66e69811b2e86e16f.jpg?x-oss-process=image/resize,w_100,limit_0",电子/半导体/集成电路,未融资,"[20, 99]",https://www.zhipin.com/job_detail/8cda875202c570511XZz3NW1GFBV.html?lid=1E4qnt7bBxF.search.44&securityId=HOthEifNCqQ4j-21VqXXXMCXNh7OY2oUKYaAY38lIo6GIPz5oG_1h_95vV6VedmbORfTDX03WQvnMyElBMPMZAEisEf15_i9cje0H5tggkzau3JonPn4&sessionId=,https://www.zhipin.com/gongsi/a007ae28f80592461nJ-2tm-FFQ~.html,顺义区
Python 开发高级工程师,北京,python,本科,3-5年,"[""Python""]","[25000, 35000]",0薪,"[""\u5458\u5de5\u65c5\u6e38\uff0c\u7406\u53d1\u5ba4\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5458\u5de5\u5185\u8d2d\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5fc3\u7406\u54a8\u8be2\u70ed\u7ebf\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5e26\u85aa\u8ffd\u661f\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5065\u8eab\u623f\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u8282\u65e5\u798f\u5229\uff0c\u9910\u8865\uff0c\u5e94\u5c4a\u751f\u623f\u8865""]",开发工程师,张先生开发工程师,0,爱奇艺,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220422/7bf6f160950405e9d8b537c48ce733148024f4002410bb1d0da5c4ba88c88d6b20b6ec3feb77ea92.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,已上市,"[1000, 9999]",https://www.zhipin.com/job_detail/08e193bc81697eff1nR80t20EFNS.html?lid=1E4qnt7bBxF.search.45&securityId=jnz7MDO9kisJB-Q1usGnIaMIy-D0rQfeQ2dS3lmq1yIK2gMtxhxIDwNydxkzIJsjiFJ1AgHRe--KjBOdKTiqhyp1WdPG_tJg6OX9fWj93SpkX3pR&sessionId=,https://www.zhipin.com/gongsi/6fcd6bb018e7e8db1Xxz0t8~.html,海淀区
Python web 后端开发,北京,python,大专,经验不限,"[""PostgreSQL"", ""Django"", ""\u4e2d\u7ea7\u8f6f\u4ef6\u5de5\u7a0b\u5e08"", ""\u9ad8\u7ea7\u8f6f\u4ef6\u5de5\u7a0b\u5e08"", """", """"]","[15000, 25000]",13薪,"[""\u5e74\u7ec8\u5956\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u80a1\u7968\u671f\u6743\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u96f6\u98df\u4e0b\u5348\u8336""]",研发组长,黄先生研发组长,0,泽创天成,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20160406/09c34000d131995e4b20ad36f9e99b9fdbb3fb3d3e9eef3f55fea14adfb497d9.jpg?x-oss-process=image/resize,w_100,limit_0",医疗健康,A轮,"[20, 99]",https://www.zhipin.com/job_detail/3bc7260f0ce2567e1nN52d-0F1tR.html?lid=1E4qnt7bBxF.search.46&securityId=nE4eBE9C0IvSQ-J1U4LS2y58BgJOGbBIzqqB5psSPY8RT4JwESRpo9uJi75Rf1j9HkGIPngU9m9ZJCmARQScLvFRxuWyasR_VwVwcx1fBAqY6ws~&sessionId=,https://www.zhipin.com/gongsi/2542e0818b04ba9c03Z83N0~.html,朝阳区
Python 后端开发工程师,长沙,python,大专,1-3年,"[""Go"", ""Linux"", ""Flask"", ""Django"", ""Tornado""]","[6000, 8000]",14薪,"[""\u9910\u8865\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5e74\u7ec8\u5956\uff0c\u5168\u52e4\u5956\uff0c\u8282\u65e5\u798f\u5229\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u4e94\u9669""]",技术总监,季先生技术总监,0,拓众互动,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20210113/f20778b76d01f3e467bad95bf385a212f6df08d59f1670940f5c521067c8a18d_s.jpg?x-oss-process=image/resize,w_100,limit_0",广告营销,未融资,"[100, 499]",https://www.zhipin.com/job_detail/13511eda44e017831nJ729y6EVpT.html?lid=1E4qnt7bBxF.search.47&securityId=pjOGYEwnmzyWo-t1l3pUnooB1nlZzpBMQHklNNfYv08lH81UabP7U4_tfEUVXnatJc1N-5baYwUfxIW-GT6o6wHA7zw1Biz7HCHyXY-rKf3trH6b&sessionId=,https://www.zhipin.com/gongsi/43be2bacb87a7df13nZ_2tm1.html,岳麓区
Python 开发实习生,昆明,python,本科,5个月,"[""Go"", ""Linux"", ""GIT""]","[100, 150]",0薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5e74\u7ec8\u5956\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u9910\u8865\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u96f6\u98df\u4e0b\u5348\u8336""]",Cloud 项目主管,陶先生Cloud 项目主管,1,EMQ,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20210630/479c5a7118f3f137d69a0bf838eaf5afbf8f766a2ee9db3670d977f176d8cd53.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,B轮,"[100, 499]",https://www.zhipin.com/job_detail/7e5f4c13cb4296a91nJ60t-8EFNW.html?lid=1E4qnt7bBxF.search.48&securityId=RJGLuN6qakGLq-Z1fZg0-WTqgQMo2h9qGTHYU5fZEbZOiUQGMluEKHbMlo48s7B2NE-i1fV19-3k0agpvFvRweSlMraH9dXRB4rwWY5Yk9uIlqC6bQqJ&sessionId=,https://www.zhipin.com/gongsi/c1035411b489e7281nd-2d24EFs~.html,五华区
Python 开发工程师,北京,python,本科,1-3年,"[""NoSQL"", ""\u5927\u6570\u636e"", ""\u641c\u7d22\u5f15\u64ce\u6280\u672f"", ""MySQL"", ""\u4eba\u5de5\u667a\u80fd""]","[12000, 20000]",0薪,"[""\u80a1\u7968\u671f\u6743\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e74\u7ec8\u5956\uff0c\u9910\u8865\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u96f6\u98df\u4e0b\u5348\u8336""]",招聘者,张先生招聘者,0,脉讯在线,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20170719/9c67567ab8765153bf7fd615be33a7d23e2e26ad281f92431571d608502abd79.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,A轮,"[20, 99]",https://www.zhipin.com/job_detail/10f3f7132a47e8421nVz3dq1GVNQ.html?lid=1E4qnt7bBxF.search.49&securityId=nZqE_DKfOQXnS-K1axq_wBIUF-C7w-ZMalPVwDbKeSgoByQ5CBnvtv_vWU9tMZ0LNJzQcIPo04XkekrDxuJH45W5j7jXU5rgJV8PjC3VvCGLHlpH8A~~&sessionId=,https://www.zhipin.com/gongsi/5fea5775e8bdb28e33d629q1.html,海淀区
